SampleID,GroupLevel2,GroupLevel2_mapped,train,ProjectID
PA244U0260-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0262-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0263-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0264-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0266-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0267-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0270-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0271-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0273-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0274-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0275-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0276-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0277-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0278-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0279-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0280-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0282-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0283-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0287-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0289-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0290-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0291-J1CHH22GXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0293-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,valid,JA3O
PA244U0294-J1CHH22NXF1-JA3OY00D,Urothelium,Blood,train,JA3O
PA244U0564-K1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA244U0571-K1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA244V0445-K1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA24500318-K1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24510322-J1CHH22KXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA24510330-J1CHH22KXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24510340-J1CHH22KXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24510397-J1CHH22KXF1-KZ54,Cervical,Cytology,train,KZ54
PA24510399-J1CHH22KXF1-KZ54,Cervical,Cytology,valid,KZ54
PA24510401-J1CHH22KXF1-KZ54,Cervical,Cytology,valid,KZ54
PA24510417-J1CHH22KXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA24560068-K1CHH22GXF2-KZ41,Lymphoma,Blood,valid,KZ41
PA24570782-K1CHH22GXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA24570787-K1CHH22GXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24570789-K1CHH22GXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24580348-K1CHH22KXF2-KZ41,Lymphoma,Blood,train,KZ41
PA24580534-K1CHH22KXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA24580553-K1CHH22KXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24580570-K1CHH22KXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24590508-K1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24590535-J1CHH22GXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA245B0306-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA245B0511-K1CHH22KXF1-KZ49,Ovary,Abdominal,train,KZ49
PA245D0262-K1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA245D0457-K1CHH22GXF2-KZ41,Lymphoma,Blood,train,KZ41
PA245E0228-K1CHH22NXF1-KZ49,Ovary,Abdominal,train,KZ49
PA245E0242-J1CHH22NXF1-KZ49,Ovary,Abdominal,train,KZ49
PA245E0476-K1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0480-J1CHH22NXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0482-J1CHH22NXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0484-K1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0486-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0490-J1CHH22NXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0528-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,train,JA2AY00D
PA245E0530-J1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0532-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0534-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0536-J1CHH22NXF1-JA2AY00D,Esophagus,Endoscopy,train,JA2AY00D
PA245E0538-K1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0546-K1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0548-J1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0550-K1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0554-K1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245E0562-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0617-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0619-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,train,JA2AY00D
PA245E0621-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0623-J1CHH22NXF1-JA2AY00D,Esophagus,Endoscopy,train,JA2AY00D
PA245E0625-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,valid,JA2AY00D
PA245E0632-K1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,valid,JA2AY00D
PA245G0293-K1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA245H0482-J1CHH22KXF2-KZ41,Lymphoma,Blood,valid,KZ41
PA245L0266-J1CHH22KXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA245L0496-J1CHH22NXF1-KBNUY00D,Ovary,Abdominal,valid,KBNU
PA245L0497-J1CHH22NXF1-KBNUY00D,Ovary,Abdominal,valid,KBNU
PA245L0498-J1CHH22KXF1-KBNUY00D,Ovary,Abdominal,valid,KBNU
PA245L0500-J1CHH22NXF1-KBNUY00D,Ovary,Abdominal,valid,KBNU
PA245L0504-J1CHH22KXF1-KBNUY00D,Ovary,Abdominal,valid,KBNU
PA245M0160-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA245P0622-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA245P0630-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA245R0169-K1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA245T0527-K1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA245U0191-J1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA245U0328-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA245U0331-J1CHH22NXF1-KZ42,Cervical,Cytology,valid,KZ42
PA245U0332-J1CHH22NXF1-KZ42,Cervical,Cytology,valid,KZ42
PA245U0333-J1CHH22NXF1-KZ42,Cervical,Cytology,valid,KZ42
PA245U0334-J1CHH22NXF1-KZ42,Cervical,Cytology,valid,KZ42
PA245U0335-J1CHH22NXF1-KZ42,Cervical,Cytology,train,KZ42
PA245U0474-K1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA24610500-J1CHH22KXF1-KZ49,Ovary,Abdominal,train,KZ49
PA24640118-J1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA24640122-J1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA24640223-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA24650471-J1CHH22GXF1-JA2AY00D,Gastro,Endoscopy,train,JA2AY00D
PA24650646-J1CHH22GXF1-JA2AY00D,Esophagus,Endoscopy,train,JA2AY00D
PA24650655-J1CHH22NXF1-JA2AY00D,Esophagus,Endoscopy,train,JA2AY00D
PA24670288-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA24670299-J1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA24670301-J1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA24680233-K1CHH22KXF1-KZ48,Liver_Biliary,Abdominal,valid,KZ48
PA246B0254-J1CHH22KXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA246B0425-K1CHH22KXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA246B0429-K1CHH22KXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA246D0461-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0467-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246D0469-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246D0479-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246D0481-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0504-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0506-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0508-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246D0517-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0521-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0530-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0532-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246D0539-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246D0545-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246D0547-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0920-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,valid,KZ60
PA246D0922-J1CHH22NXF1-KZ60,Colorectal,Endoscopy,train,KZ60
PA246H0176-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA246H0386-K1CHH22NXF1-KZ49,Ovary,Abdominal,valid,KZ49
PA246L0240-J1CHH22NXF1-KZ48,Liver_Biliary,Abdominal,train,KZ48
PA246Q0339-J1CHH22NXF1-KZ49,Ovary,Abdominal,train,KZ49
PA24700408-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA24700920-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA24700935-J1CHH22GXF1-KZ82,Colorectal,Endoscopy,valid,KZ82
PA24700950-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A0598-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A0644-J1CHH22KXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A0850-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A0990-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A0999-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A1053-J1CHH22NXF1-KZ82,Colorectal,Endoscopy,valid,KZ82
PA247A1114-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A1390-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A1772-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A1887-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A1937-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A2065-J1CHH22KXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A2078-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A2120-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247A2204-J1CHH22GXF1-KZ82,Colorectal,Endoscopy,valid,KZ82
PA247A2246-J1CHH22GXF1-KZ82,Colorectal,Endoscopy,valid,KZ82
PA247A2321-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247B1988-J1CHH22KXF1-KZ82,Colorectal,Endoscopy,train,KZ82
PA247B2336-J1CHH22NXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247B2437-J1CHH22KXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247B2510-J1CHH22NXF1-KZ82,Colorectal,Endoscopy,valid,KZ82
PA247B2534-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247B2638-J1CHH22NXF1-KZ82,Colorectal,Endoscopy,train,KZ82
PA247B2658-J1CHH22NXF1-KZ82,Esophagus,Endoscopy,valid,KZ82
PA247B2732-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247J0718-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247J0719-J1CHH22GXF1-KZ82,Gastro,Endoscopy,valid,KZ82
PA247P0251-J1CHH22GXF1-R007,Lung,LungImg,train,20240728_R007_QiagenExtractSOP_test
PA247P0252-J1CHH22GXF1-R007,Liver_Biliary,Abdominal,train,20240728_R007_QiagenExtractSOP_test
PA247P0254-J1CHH22GXF1-R007,Colorectal,Endoscopy,valid,20240728_R007_QiagenExtractSOP_test
PA247P0255-J1CHH22GXF1-R007,Colorectal,Endoscopy,valid,20240728_R007_QiagenExtractSOP_test
PB195N0119-C5CHH22KXF3-KZ37Y196,Lung,LungImg,valid,KZ37
PB196S0161-C5CHH22GXF2-KZ37,Melanoma,Skin,train,KZ37
PB20030034-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB200V0118-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,train,KZ37
PB203J0353-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB204J0095-C5CHH22KXF3-KZ37,Lung,LungImg,train,KZ37
PB20520077-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,train,KZ37
PB20600104-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB20740032-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB20810159-C5CHH22KXF3-KZ37,Lung,LungImg,train,KZ37
PB20AD0304-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB20AL0216-C5CHH22KXF3-KA03KBWCKZ37,Lung,LungImg,train,KZ37
PB20AR0376-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB20B30370-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB21650015-C5CHH22NXF2-KAT4KZ41,Lymphoma,Blood,valid,KZ41
PB217G0419-C5CHH22GXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB217N0196-C5CHH22GXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB218J0042-C5CHH22KXF3-KBWCKZ37,Lung,LungImg,valid,KZ37
PB218L0064-C5CHH22GXF6-KA8HKZ41,Lymphoma,Blood,valid,KZ41
PB219F0339-C5CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB21AB0213-J1CCH22GXF2-KBK4Y00D,Lung,LungImg,valid,KBK4
PB21AC0297-C5CHH22GXF2-KZ37,Melanoma,Skin,train,KZ37
PB21B10003-C5CHH22KXF3-KB3CKBWCKZ37,Lung,LungImg,valid,KZ37
PB21B10660-C5CHH22GXF2-KZ37,Urothelium,Blood,valid,KZ37
PB21B40853-C5CHH22NXF2-KB1EKZ41,Lymphoma,Blood,valid,KZ41
PB21BB0115-C5CHH22GXF2-KZ41,Lymphoma,Blood,train,KZ41
PB21BD0281-C5CHH22KXF2-KB1EKZ41,Lymphoma,Blood,valid,KZ41
PB21BF0531-C5CHH22KXF2-KZ37,Urothelium,Blood,train,KZ37
PB21BW0064-C5CHH22GXF2-KZ37,Melanoma,Skin,train,KZ37
PB22000057-K1CHH22NXF2-KBCWKBF4KZ41,Pancreas,Blood,train,KZ37
PB22000062-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB22000063-K1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,valid,KZ37
PB22000095-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB22000096-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB22000100-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB22000114-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB22000685-K1CHH22KXF2-KBF4KBY9KZ37,Gastro,Endoscopy,train,KZ37
PB22000754-J1CHH22NXF2-KA3MKZ41,Cervical,Cytology,train,KZ37
PB22010022-K1CHH22NXF2-KBQ9KZ41,Liver_Biliary,Abdominal,train,KZ37
PB22010025-K1CHH22NXF2-KZ41,Liver_Biliary,Abdominal,train,KZ37
PB22010028-K1CHH22GXF3-KBQ9KZ41,Kidney,Abdominal,train,KZ37
PB22010030-J1CHH22GXF4-R007,Lung,LungImg,valid,20240613_plasma_preserve_time_test
PB22010030-K1CHH22KXFX-KZ37,Lung,LungImg,train,KZ37
PB22010059-J1CHH22NXF2-KZ37,Pancreas,Blood,valid,KZ37
PB22010107-K1CHH22GXF2-KBP1KZ37,Gastro,Endoscopy,train,KZ37
PB22010497-J1CHH22GXF3-R007,Kidney,Abdominal,train,20240613_plasma_preserve_time_test
PB22010497-K1CHH22NXF2-KZ41,Kidney,Abdominal,train,KZ37
PB22010537-K1CHH22NXF2-KBCCKZ41,Liver_Biliary,Abdominal,valid,KZ37
PB22010539-K1CHH22NXF2-KZ41,Uterus,Abdominal,valid,KZ37
PB22020140-J1CHH22GXF2-KB25KBJ1KZ37,Colorectal,Endoscopy,train,KZ37
PB22020245-J1CHH22NXF2-K596KBQ9KZ41,Ovary,Abdominal,train,KZ37
PB22080208-K1CHH22NXF2-KZ41,Ovary,Abdominal,train,KZ37
PB22080244-K1CHH22NXF2-KB64KBQ9KZ41,Lymphoma,Blood,valid,KZ41
PB22080342-K1CHH22KXFX-KB1TKBQ9KZ37,Colorectal,Endoscopy,valid,KZ37
PB22080367-K1CHH22GXF3-KZ37,Lung,LungImg,valid,KZ37
PB22090099-K1CHH22KXF2-KZ37,Kidney,Abdominal,valid,KZ37
PB22090105-K1CHH22GXF2-KZ41,Sarcoma,SoftTissue,valid,KZ37
PB220A0095-K1CHH22KXF2-KZ37,Lung,LungImg,valid,KZ37
PB220A0653-K1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB220A0659-K1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB220A0691-K1CHH22KXF5-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB220B0313-J1CHH22GXF3-KAG9R01BY00D,Breast,BreastImg,valid,R01B
PB220B0454-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB220C0102-K1CHH22KXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB220C0202-K1CHH22NXF2-KZ37,Breast,BreastImg,train,KZ37
PB220C0250-K1CHH22NXF2-KZ37,Prostate,Abdominal,train,KZ37
PB220C0272-J1CHH22NXF1-KAG9Y00D,Gastro,Endoscopy,valid,R01B
PB220C0320-J1CHH22KXF1-KAG9R01BY00D,Thyroid,SoftTissue,train,R01B
PB220C0352-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB220D0019-K1CHH22KXF2-KZ37,Melanoma,Skin,valid,KZ37
PB220D0077-K1CHH22KXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB220D0094-K1CHH22KXF2-KZ37,Melanoma,Skin,train,KZ37
PB220D0152-K1CHH22KXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB220D0551-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB220E0443-K1CHH22KXF2-KZ37,Esophagus,Endoscopy,valid,KZ37
PB220H0027-J1CHH22KXF3-R007,Melanoma,Skin,train,20240613_plasma_preserve_time_test
PB220H0027-K1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB220H0111-K1CHH22KXF2-KZ37,Kidney,Abdominal,train,KZ37
PB220H0654-K1CHH22KXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB220J0109-K1CHH22KXF2-KZ37,Gastro,Endoscopy,train,KZ37
PB220J0428-J1CHH22NXF2-KAG9Y00D,Gastro,Endoscopy,valid,R01B
PB220J0429-J1CHH22KXF1-KAG9Y00D,Gastro,Endoscopy,valid,R01B
PB220K0185-K1CHH22NXF2-KZ37,Pancreas,Blood,valid,KZ37
PB220K0220-J1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB220L0145-K1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB220L0676-J1CHH22KXF4-R007,Liver_Biliary,Abdominal,train,20240613_plasma_preserve_time_test
PB220L0676-K1CHH22GXF2-R02N,Liver_Biliary,Abdominal,train,KZ37
PB220L0676-K1CHH22KXF3-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB220M0048-K1CHH22KXF2-KZ37,Breast,BreastImg,train,KZ37
PB220M0342-J1CHH22GXF2-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB220M0343-J1CHH22NXF1-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB220M0691-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB220M0715-K1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,valid,KZ37
PB220M0795-K1CHH22NXF2-KZ37,Cervical,Cytology,valid,KZ37
PB220M0883-K1CHH22NXF2-KZ37,Prostate,Abdominal,train,KZ37
PB220N0055-K1CHH22NXF2-KZ37,Colorectal,Endoscopy,train,KZ37
PB220N0129-K1CHH22GXF3-KZ37,Sarcoma,SoftTissue,train,KZ37
PB220P0101-J1CHH22GXF3-KAG9R01BY00D,Breast,BreastImg,valid,R01B
PB220P0102-J1CHH22NXF1-KAG9R01BY00D,Breast,BreastImg,valid,R01B
PB220P0122-J1CHH22KXF1-KAG9R01BY00D,Lung,LungImg,valid,R01B
PB220Q0010-K1CHH22NXF3-KZ37,Urothelium,Blood,valid,KZ37
PB220Q0100-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB220Q0101-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB220Q0105-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB220Q0257-J1CHH22KXF1-KAG9R01BY00D,Thyroid,SoftTissue,valid,R01B
PB220Q0426-K1CHH22NXF3-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB220R0031-K1CHH22KXF2-KZ37,Breast,BreastImg,train,KZ37
PB220R0089-K1CHH22KXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB220R0295-J1CHH22NXF2-KAG9Y00D,Cervical,Cytology,valid,R01B
PB220R0298-J1CHH22GXF1-KAG9Y00D,Cervical,Cytology,valid,R01B
PB220R0493-J1CHH22KXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB220R0596-K1CHH22GXF2-KZ37,Breast,BreastImg,train,KZ37
PB220R0612-K1CHH22NXF2-KZ37,Ovary,Abdominal,valid,KZ37
PB220S0065-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB220S0069-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB220S0164-J1CHH22NXF2-KZ37,Cervical,Cytology,valid,KZ37
PB220S0353-K1CHH22NXF2-J016KZ37,Colorectal,Endoscopy,train,KZ37
PB220S0385-J1CHH22GXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB220T0092-K1CHH22KXF2-KZ37,Lung,LungImg,valid,KZ37
PB220T0488-K1CHH22NXF3-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB220T0509-K1CHH22GXF2-KZ37,Breast,BreastImg,valid,KZ37
PB220T0559-K1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB220T0612-K1CHH22NXF2-KBCCKZ37,Colorectal,Endoscopy,train,KZ37
PB220U0283-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB220U0374-J1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB220V0021-K1CHH22GXF2-KZ37,Head_Neck,Endoscopy,train,KZ37
PB220V0081-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB220W0004-K1CHH22NXF2-KZ37,Colorectal,Endoscopy,valid,KZ37
PB220W0131-J1CHH22GXF3-KAG9R01BY00D,Thyroid,SoftTissue,train,R01B
PB220W0132-J1CHH22KXF1-KAG9R01BY00D,Thyroid,SoftTissue,valid,R01B
PB22110987-C5CHH22GXF2-KZ37,Sarcoma,SoftTissue,train,KZ37
PB22150062-C7CHH22NXF3-KZ41,Lymphoma,Blood,valid,KZ41
PB22160067-C7CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB22170036-C7CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB221C0109-C7CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB221H0129-C7CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB221J0174-C7CHH22KXF3-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB221J0174-J1CHH22GXF4-R007,Liver_Biliary,Abdominal,train,20240613_plasma_preserve_time_test
PB221J0257-C7CHH22NXF4-KZ37,Pancreas,Blood,valid,KZ37
PB221K0285-C7CHH22KXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB221K0388-C7CHH22KXF3-KZ37,Lung,LungImg,train,KZ37
PB221M0079-C7CHH22NXF2-KZ37,Prostate,Abdominal,train,KZ37
PB221M0220-C7CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB221M0609-J1CCH22GXF2-KBK4Y00D,Lung,LungImg,valid,KBK4
PB221R0046-C6CHH22NXF2-KZ37,Prostate,Abdominal,valid,KZ37
PB221S0013-C7CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB221S0036-C6CHH22KXF2-KZ37,Breast,BreastImg,valid,KZ37
PB221S0823-C7CHH22GXF2-KA3MKZ37,Ovary,Abdominal,train,KZ37
PB221T0012-C7CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB221T0105-C7CHH22KXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB221T0603-C6CHH22NXF2-KZ37,Pancreas,Blood,valid,KZ37
PB22200092-C6CHH22KXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
